4.520000000000000000e+02,9.078708384000000464e-01,-4.317982166600140559e-01
1.870000000000000000e+02,9.168596585999999604e-01,-4.725594000958467933e-01
5.690000000000000000e+02,9.258484787000000882e-01,-6.368542818565887664e-01
3.310000000000000000e+02,9.348372989000000022e-01,-6.318955222686478690e-01
1.280000000000000000e+02,9.438261190999999162e-01,-6.309289766257473175e-01
2.830000000000000000e+02,9.528149393000000522e-01,-6.589090705466740250e-01
1.450000000000000000e+02,9.618037595000000772e-01,-8.172689422916675772e-01
4.670000000000000000e+02,9.707925796999999912e-01,-8.300600362368353302e-01
1.290000000000000000e+02,9.797813998000000080e-01,-8.816282582127883405e-01
1.720000000000000000e+02,9.887702200000000330e-01,-9.440223636620703740e-01
2.570000000000000000e+02,9.977590401999999470e-01,-9.855949503645782261e-01
2.050000000000000000e+02,1.006747860399999972e+00,-8.470172940572775477e-01
4.840000000000000000e+02,1.015736680600000108e+00,-9.839812651742207983e-01
1.520000000000000000e+02,1.024725500700000014e+00,-1.007472189829593079e+00
5.170000000000000000e+02,1.033714320899999928e+00,-9.646971022152486253e-01
3.880000000000000000e+02,1.042703141100000064e+00,-9.711704945656689514e-01
3.960000000000000000e+02,1.051691961299999978e+00,-9.757314847989612128e-01
2.910000000000000000e+02,1.060680781500000114e+00,-9.803954123960881839e-01
4.290000000000000000e+02,1.069669601700000028e+00,-9.789198188083622076e-01
5.190000000000000000e+02,1.078658421800000156e+00,-9.232418617987059317e-01
3.250000000000000000e+02,1.087647242000000070e+00,-9.423234998565024334e-01
2.700000000000000000e+01,1.096636062199999984e+00,-9.883382890645409091e-01
7.000000000000000000e+01,1.105624882399999898e+00,-8.194741751135662389e-01
3.750000000000000000e+02,1.114613702600000034e+00,-8.274555353006344260e-01
4.420000000000000000e+02,1.123602522699999939e+00,-7.454466608091108171e-01
3.260000000000000000e+02,1.132591342900000075e+00,-6.925020062530451437e-01
6.090000000000000000e+02,1.141580163099999989e+00,-6.493494896277105521e-01
3.060000000000000000e+02,1.150568983299999903e+00,-5.900417796244696866e-01
4.930000000000000000e+02,1.159557803500000039e+00,-5.079763627485623934e-01
4.700000000000000000e+01,1.168546623699999953e+00,-4.141954296737012098e-01
3.700000000000000000e+01,1.177535443799999859e+00,-3.507950885165490584e-01
4.880000000000000000e+02,1.186524263999999995e+00,-3.155991584719741172e-01
1.260000000000000000e+02,1.195513084199999909e+00,-1.964447496110378888e-01
6.330000000000000000e+02,1.204501904400000045e+00,-1.771571273265782342e-01
1.140000000000000000e+02,1.213490724599999959e+00,1.422070268207946409e-03
7.100000000000000000e+01,1.222479544700000087e+00,-2.772645359879540722e-02
2.500000000000000000e+02,1.231468364900000001e+00,9.587320914930107241e-02
4.680000000000000000e+02,1.240457185100000137e+00,2.819526839494896353e-01
2.660000000000000000e+02,1.249446005300000051e+00,2.755252458583800634e-01
4.540000000000000000e+02,1.258434825499999965e+00,3.921265637322878250e-01
3.800000000000000000e+01,1.267423645699999879e+00,4.963865907655083953e-01
3.690000000000000000e+02,1.276412465800000007e+00,4.560501472015560109e-01
6.050000000000000000e+02,1.285401285999999921e+00,5.194421672143162416e-01
4.010000000000000000e+02,1.294390106200000057e+00,5.536375612032919946e-01
3.660000000000000000e+02,1.303378926399999971e+00,6.569534287558642660e-01
6.650000000000000000e+02,1.312367746599999885e+00,7.990149975808950034e-01
4.850000000000000000e+02,1.321356566700000013e+00,8.012725549240118372e-01
5.250000000000000000e+02,1.330345386899999927e+00,8.505748612631683914e-01
5.700000000000000000e+01,1.339334207099999841e+00,8.763352488145743635e-01
1.700000000000000000e+02,1.348323027299999977e+00,9.068375502630175999e-01
6.750000000000000000e+02,1.357311847499999891e+00,8.920433262072059444e-01
3.180000000000000000e+02,1.366300667700000027e+00,9.429772717050421971e-01
3.990000000000000000e+02,1.375289487799999932e+00,9.795150526690045156e-01
2.380000000000000000e+02,1.384278308000000068e+00,9.021002354592020378e-01
3.870000000000000000e+02,1.393267128199999982e+00,9.599820795264986106e-01
2.280000000000000000e+02,1.402255948400000118e+00,1.066115311121387021e+00
1.760000000000000000e+02,1.411244768600000032e+00,1.014524381652231577e+00
4.620000000000000000e+02,1.420233588699999938e+00,9.991241884270367635e-01
3.700000000000000000e+02,1.429222408899999852e+00,8.604402779731148421e-01
1.160000000000000000e+02,1.438211229099999988e+00,9.794525877072666198e-01
6.000000000000000000e+02,1.447200049300000124e+00,8.971556063162972050e-01
4.000000000000000000e+00,1.456188869499999816e+00,8.324188332776418786e-01
6.480000000000000000e+02,1.465177689699999952e+00,7.888227780038080672e-01
2.680000000000000000e+02,1.474166509799999858e+00,7.898214998149805099e-01
4.890000000000000000e+02,1.483155329999999994e+00,6.399708125888246002e-01
1.950000000000000000e+02,1.492144150200000130e+00,6.415671880680058337e-01
3.830000000000000000e+02,1.501132970399999822e+00,6.140649908051750705e-01
4.920000000000000000e+02,1.510121790599999958e+00,4.440166010400475316e-01
9.500000000000000000e+01,1.519110610699999864e+00,4.645225184225785231e-01
9.700000000000000000e+01,1.528099430900000000e+00,3.533402522583289351e-01
5.150000000000000000e+02,1.537088251100000136e+00,3.524845105761601483e-01
5.880000000000000000e+02,1.546077071300000050e+00,1.828476487216404989e-01
3.860000000000000000e+02,1.555065891499999964e+00,2.284143160490676727e-01
3.190000000000000000e+02,1.564054711699999878e+00,1.432365546373578491e-01
4.390000000000000000e+02,1.573043531800000006e+00,-1.633037274336800182e-02
3.600000000000000000e+02,1.582032351999999920e+00,-1.351422169649394989e-01
6.410000000000000000e+02,1.591021172200000056e+00,-2.096974310933114594e-01
4.530000000000000000e+02,1.600009992400000192e+00,-2.028767211624956657e-01
6.860000000000000000e+02,1.608998812599999884e+00,-3.528227124708849249e-01
2.720000000000000000e+02,1.617987632800000020e+00,-4.170485794451663231e-01
6.460000000000000000e+02,1.626976452899999925e+00,-4.725934698696864222e-01
9.100000000000000000e+01,1.635965273100000061e+00,-5.601890811566924144e-01
2.310000000000000000e+02,1.644954093300000197e+00,-5.295329487303256366e-01
4.430000000000000000e+02,1.653942913499999889e+00,-6.692546042905878068e-01
1.440000000000000000e+02,1.662931733700000025e+00,-7.248392399615345427e-01
4.770000000000000000e+02,1.671920553799999931e+00,-8.293579456645114867e-01
6.190000000000000000e+02,1.680909374000000067e+00,-8.777577138848589033e-01
1.670000000000000000e+02,1.689898194199999759e+00,-8.095643058020367544e-01
1.630000000000000000e+02,1.698887014399999895e+00,-9.552094712633278917e-01
3.920000000000000000e+02,1.707875834600000031e+00,-9.073607908558269930e-01
3.110000000000000000e+02,1.716864654799999945e+00,-1.006293348668491516e+00
5.300000000000000000e+02,1.725853474900000073e+00,-9.825380207310829839e-01
1.380000000000000000e+02,1.734842295099999987e+00,-9.718284636378086150e-01
2.800000000000000000e+02,1.743831115299999901e+00,-1.023676640125879889e+00
5.600000000000000000e+02,1.752819935500000037e+00,-1.029232746863897985e+00
1.680000000000000000e+02,1.761808755699999951e+00,-1.004241107020902080e+00
5.030000000000000000e+02,1.770797575800000079e+00,-9.171559613115326526e-01
3.440000000000000000e+02,1.779786395999999993e+00,-8.953023729883637927e-01
6.130000000000000000e+02,1.788775216200000129e+00,-8.567290059317410611e-01
1.000000000000000000e+01,1.797764036399999821e+00,-9.809104893531598313e-01
4.310000000000000000e+02,1.806752856599999957e+00,-8.260424656795644083e-01
4.350000000000000000e+02,1.815741676800000093e+00,-7.696948498647671055e-01
1.350000000000000000e+02,1.824730496899999999e+00,-8.310968983205444527e-01
7.900000000000000000e+01,1.833719317100000135e+00,-7.071295183360848391e-01
3.410000000000000000e+02,1.842708137299999827e+00,-7.310508573744041172e-01
5.910000000000000000e+02,1.851696957499999963e+00,-5.998086255789458754e-01
5.790000000000000000e+02,1.860685777700000099e+00,-4.993018017264574393e-01
3.670000000000000000e+02,1.869674597800000004e+00,-4.413469513390907428e-01
1.470000000000000000e+02,1.878663418000000140e+00,-3.944655702501117522e-01
4.500000000000000000e+02,1.887652238199999832e+00,-2.933220516940748812e-01
6.000000000000000000e+00,1.896641058399999968e+00,-2.389720372478364441e-01
5.670000000000000000e+02,1.905629878600000104e+00,-1.251543949862682914e-01
6.070000000000000000e+02,1.914618698800000018e+00,-4.519563615740539858e-02
3.730000000000000000e+02,1.923607518899999924e+00,-1.145242234568469991e-03
1.860000000000000000e+02,1.932596339100000060e+00,4.093948139214931281e-03
6.980000000000000000e+02,1.941585159299999974e+00,1.415929200764593776e-01
1.740000000000000000e+02,1.950573979499999888e+00,2.753031315164310433e-01
6.570000000000000000e+02,1.959562799700000024e+00,2.907109618727324318e-01
5.680000000000000000e+02,1.968551619799999930e+00,3.702156543935615218e-01
5.410000000000000000e+02,1.977540440000000066e+00,5.029886497405943180e-01
6.550000000000000000e+02,1.986529260200000202e+00,5.641445353217773295e-01
2.080000000000000000e+02,1.995518080399999894e+00,5.133386096290131206e-01
5.900000000000000000e+01,2.004506900600000030e+00,6.030170886986477852e-01
6.110000000000000000e+02,2.013495720799999944e+00,7.539752096668866921e-01
5.500000000000000000e+01,2.022484540899999850e+00,7.575782723344451908e-01
1.090000000000000000e+02,2.031473361100000208e+00,8.461593363699736470e-01
3.140000000000000000e+02,2.040462181300000122e+00,8.817137328831669008e-01
2.550000000000000000e+02,2.049451001500000036e+00,9.317462674080358997e-01
6.230000000000000000e+02,2.058439821699999950e+00,9.181811275395258543e-01
2.460000000000000000e+02,2.067428641799999856e+00,9.505535590230167475e-01
6.800000000000000000e+01,2.076417461999999770e+00,1.005081844655784762e+00
2.750000000000000000e+02,2.085406282200000128e+00,9.917929081364853516e-01
2.800000000000000000e+01,2.094395102400000042e+00,1.100546981494278320e+00
4.800000000000000000e+01,2.103383922599999956e+00,9.148067925582484827e-01
4.660000000000000000e+02,2.112372742799999870e+00,9.516022739667081565e-01
4.860000000000000000e+02,2.121361562899999775e+00,9.209870703590450347e-01
5.080000000000000000e+02,2.130350383100000133e+00,9.104229647761353794e-01
3.210000000000000000e+02,2.139339203300000047e+00,9.173045025093155003e-01
5.130000000000000000e+02,2.148328023499999961e+00,9.168505114768022990e-01
5.070000000000000000e+02,2.157316843699999875e+00,9.132080614595162738e-01
2.120000000000000000e+02,2.166305663799999781e+00,8.694474709344701679e-01
3.740000000000000000e+02,2.175294484000000139e+00,8.296990848561287546e-01
5.460000000000000000e+02,2.184283304200000053e+00,7.825154621885039852e-01
3.040000000000000000e+02,2.193272124399999967e+00,6.760024134213099556e-01
6.360000000000000000e+02,2.202260944599999881e+00,6.416631248440843871e-01
4.570000000000000000e+02,2.211249764799999795e+00,6.506216272921382382e-01
1.410000000000000000e+02,2.220238584900000145e+00,5.390472378246803364e-01
1.220000000000000000e+02,2.229227405100000059e+00,4.534750720701896665e-01
2.400000000000000000e+02,2.238216225299999973e+00,4.117650275767669732e-01
3.230000000000000000e+02,2.247205045500000331e+00,3.770357035295630599e-01
4.720000000000000000e+02,2.256193865699999801e+00,3.464206219977720158e-01
6.730000000000000000e+02,2.265182685900000159e+00,1.349187010897101857e-01
3.160000000000000000e+02,2.274171506000000065e+00,7.728773011875690602e-02
1.490000000000000000e+02,2.283160326199999979e+00,1.511969956169451068e-03
7.400000000000000000e+01,2.292149146399999893e+00,3.299501364654076896e-02
1.400000000000000000e+02,2.301137966599999807e+00,-1.067045449051234191e-01
5.590000000000000000e+02,2.310126786800000165e+00,-1.716324761595236226e-01
4.910000000000000000e+02,2.319115606900000071e+00,-3.139131125156758295e-01
4.100000000000000000e+01,2.328104427099999985e+00,-2.979047260544757658e-01
6.660000000000000000e+02,2.337093247299999899e+00,-2.856678810738008667e-01
6.870000000000000000e+02,2.346082067499999813e+00,-5.561826848511743915e-01
4.210000000000000000e+02,2.355070887700000171e+00,-4.970597659805813806e-01
2.180000000000000000e+02,2.364059707900000085e+00,-5.836506898705574597e-01
7.700000000000000000e+01,2.373048527999999990e+00,-7.910103795075622557e-01
1.050000000000000000e+02,2.382037348199999904e+00,-6.794051065435332548e-01
6.700000000000000000e+01,2.391026168399999818e+00,-7.767219626042896063e-01
4.370000000000000000e+02,2.400014988600000176e+00,-7.336070970640002908e-01
4.180000000000000000e+02,2.409003808800000090e+00,-8.740932749265062363e-01
6.160000000000000000e+02,2.417992628899999996e+00,-8.485702381947642925e-01
4.980000000000000000e+02,2.426981449099999910e+00,-9.091065978862208352e-01
3.010000000000000000e+02,2.435970269300000268e+00,-8.535988256513227235e-01
1.570000000000000000e+02,2.444959089499999738e+00,-9.352388584970670049e-01
3.170000000000000000e+02,2.453947909700000096e+00,-9.767651431813402230e-01
5.280000000000000000e+02,2.462936729900000010e+00,-9.789798821885666857e-01
2.950000000000000000e+02,2.471925549999999916e+00,-8.877744246356467084e-01
9.000000000000000000e+01,2.480914370200000274e+00,-1.067213008845282918e+00
3.460000000000000000e+02,2.489903190399999744e+00,-1.001604396460820112e+00
2.600000000000000000e+02,2.498892010600000102e+00,-1.042313228683566351e+00
1.360000000000000000e+02,2.507880830800000016e+00,-9.750639877464883920e-01
5.800000000000000000e+01,2.516869650899999922e+00,-1.004737827431239960e+00
4.490000000000000000e+02,2.525858471100000280e+00,-9.447001576849428650e-01
5.040000000000000000e+02,2.534847291299999750e+00,-9.055025119960478097e-01
4.220000000000000000e+02,2.543836111500000108e+00,-8.422521860074460021e-01
6.080000000000000000e+02,2.552824931700000022e+00,-9.533480500322009110e-01
6.390000000000000000e+02,2.561813751899999936e+00,-8.554082685376929174e-01
2.640000000000000000e+02,2.570802571999999842e+00,-8.369465545854909427e-01
2.000000000000000000e+00,2.579791392200000200e+00,-7.257621452973038734e-01
3.900000000000000000e+01,2.588780212400000114e+00,-6.703854993243039129e-01
2.250000000000000000e+02,2.597769032600000028e+00,-6.674592765699723929e-01
4.380000000000000000e+02,2.606757852799999942e+00,-5.257629348051889862e-01
5.400000000000000000e+02,2.615746672899999847e+00,-6.189759702826032051e-01
1.790000000000000000e+02,2.624735493100000205e+00,-3.933259538702426061e-01
1.610000000000000000e+02,2.633724313300000119e+00,-3.749197138930006612e-01
5.500000000000000000e+02,2.642713133500000033e+00,-4.068959024550747317e-01
5.840000000000000000e+02,2.651701953699999947e+00,-2.814711335658005575e-01
1.590000000000000000e+02,2.660690773899999861e+00,-2.156073401613760043e-01
3.850000000000000000e+02,2.669679594000000211e+00,-1.731462687806058776e-01
4.950000000000000000e+02,2.678668414199999681e+00,-1.590398200158381348e-02
2.890000000000000000e+02,2.687657234400000039e+00,-5.007597853160707796e-02
1.930000000000000000e+02,2.696646054599999953e+00,5.308164739311377334e-02
6.830000000000000000e+02,2.705634874800000311e+00,1.896843065415860230e-01
1.210000000000000000e+02,2.714623694900000217e+00,1.683431222977600783e-01
2.840000000000000000e+02,2.723612515099999687e+00,2.012199049071780044e-01
6.220000000000000000e+02,2.732601335299999601e+00,3.210200388322883569e-01
2.880000000000000000e+02,2.741590155499999959e+00,3.572229077132360042e-01
5.650000000000000000e+02,2.750578975699999873e+00,3.711594448022023651e-01
2.620000000000000000e+02,2.759567795899999787e+00,4.472127957659354225e-01
3.500000000000000000e+02,2.768556616000000137e+00,5.427203972556381428e-01
2.870000000000000000e+02,2.777545436200000051e+00,5.348922340348489790e-01
3.320000000000000000e+02,2.786534256399999965e+00,6.130137820590635389e-01
1.310000000000000000e+02,2.795523076600000323e+00,7.578262061513298953e-01
2.100000000000000000e+01,2.804511896800000237e+00,6.514265564740385761e-01
7.600000000000000000e+01,2.813500716900000143e+00,7.122788879367036863e-01
1.970000000000000000e+02,2.822489537099999612e+00,8.480775741065383899e-01
2.240000000000000000e+02,2.831478357299999971e+00,9.357069097308450267e-01
9.600000000000000000e+01,2.840467177499999885e+00,7.769449624886872741e-01
1.110000000000000000e+02,2.849455997699999799e+00,9.530721743661867418e-01
5.770000000000000000e+02,2.858444817900000157e+00,9.578279295713792996e-01
5.940000000000000000e+02,2.867433638000000062e+00,9.784981144197893999e-01
1.060000000000000000e+02,2.876422458199999976e+00,1.050393017285604413e+00
4.970000000000000000e+02,2.885411278399999890e+00,9.742021562468847762e-01
2.530000000000000000e+02,2.894400098600000248e+00,1.049208035546158380e+00
1.100000000000000000e+02,2.903388918800000162e+00,9.858678210538118769e-01
4.090000000000000000e+02,2.912377738999999632e+00,9.972272941483272257e-01
6.630000000000000000e+02,2.921366559100000426e+00,9.466973797577549199e-01
6.770000000000000000e+02,2.930355379299999896e+00,9.786601950417000984e-01
3.300000000000000000e+01,2.939344199499999810e+00,1.052186631385003013e+00
1.460000000000000000e+02,2.948333019700000168e+00,9.419326116638460089e-01
6.290000000000000000e+02,2.957321839900000082e+00,9.424386965291617901e-01
6.920000000000000000e+02,2.966310659999999988e+00,1.013823657180596971e+00
6.100000000000000000e+01,2.975299480199999902e+00,9.015354190342892426e-01
1.910000000000000000e+02,2.984288300400000260e+00,8.480048591942281888e-01
6.510000000000000000e+02,2.993277120600000174e+00,8.848743098996478817e-01
5.700000000000000000e+02,3.002265940799999644e+00,8.452464196966007481e-01
5.920000000000000000e+02,3.011254761000000446e+00,8.790025642297178976e-01
5.470000000000000000e+02,3.020243581100000352e+00,8.517467818495529919e-01
4.160000000000000000e+02,3.029232401299999822e+00,7.472529381907316859e-01
3.270000000000000000e+02,3.038221221499999736e+00,7.875666333879979275e-01
5.360000000000000000e+02,3.047210041700000094e+00,7.804809392351983455e-01
6.000000000000000000e+01,3.056198861900000008e+00,6.329869525485940507e-01
9.400000000000000000e+01,3.065187681999999914e+00,4.855462599679821745e-01
2.340000000000000000e+02,3.074176502200000272e+00,5.476982361861073567e-01
2.390000000000000000e+02,3.083165322400000186e+00,4.278814026064157172e-01
2.610000000000000000e+02,3.092154142600000100e+00,3.926365527742980976e-01
6.680000000000000000e+02,3.101142962799999570e+00,4.140716280610086120e-01
2.970000000000000000e+02,3.110131782999999928e+00,2.789477568553460629e-01
5.420000000000000000e+02,3.119120603099999833e+00,2.250917203352051921e-01
4.080000000000000000e+02,3.128109423299999747e+00,2.178959554572734436e-01
5.120000000000000000e+02,3.137098243500000105e+00,1.542890117769278313e-01
1.230000000000000000e+02,3.146087063700000019e+00,8.781182294554246148e-02
1.080000000000000000e+02,3.155075883899999933e+00,4.367991629174995671e-02
4.870000000000000000e+02,3.164064703999999839e+00,-1.691024793953533126e-02
1.300000000000000000e+01,3.173053524200000197e+00,-5.256252751083284602e-02
1.500000000000000000e+01,3.182042344400000111e+00,-9.903077759260632551e-02
3.290000000000000000e+02,3.191031164599999581e+00,-1.573058056169803209e-01
6.180000000000000000e+02,3.200019984800000383e+00,-2.238459229705547504e-01
3.430000000000000000e+02,3.209008804999999853e+00,-3.312108293447621477e-01
2.760000000000000000e+02,3.217997625099999759e+00,-3.012770408326843619e-01
2.510000000000000000e+02,3.226986445299999673e+00,-3.907714160796631475e-01
1.040000000000000000e+02,3.235975265500000031e+00,-4.488289397709133155e-01
2.370000000000000000e+02,3.244964085699999945e+00,-3.994289226803893755e-01
2.500000000000000000e+01,3.253952905899999859e+00,-5.792147125228235272e-01
1.150000000000000000e+02,3.262941726000000209e+00,-4.715397854869697869e-01
1.320000000000000000e+02,3.271930546200000123e+00,-5.283078724927141590e-01
3.200000000000000000e+02,3.280919366400000037e+00,-5.030526999442970215e-01
5.900000000000000000e+02,3.289908186600000395e+00,-6.207264445125177943e-01
1.020000000000000000e+02,3.298897006799999865e+00,-7.220017347919213124e-01
6.380000000000000000e+02,3.307885826999999779e+00,-7.254194823585041751e-01
1.400000000000000000e+01,3.316874647099999684e+00,-7.675346491033799845e-01
3.080000000000000000e+02,3.325863467300000043e+00,-8.707727904986294343e-01
4.110000000000000000e+02,3.334852287499999957e+00,-8.450858268266107087e-01
1.800000000000000000e+02,3.343841107699999871e+00,-8.196105000467328594e-01
1.560000000000000000e+02,3.352829927900000229e+00,-8.475468945788080521e-01
5.160000000000000000e+02,3.361818748000000134e+00,-9.229735938069758561e-01
6.950000000000000000e+02,3.370807568200000048e+00,-8.746594396761031565e-01
2.200000000000000000e+01,3.379796388399999518e+00,-1.000099340169780859e+00
5.560000000000000000e+02,3.388785208600000320e+00,-9.938273733018679890e-01
5.580000000000000000e+02,3.397774028799999790e+00,-1.015338357128864111e+00
4.500000000000000000e+01,3.406762848999999704e+00,-1.003238451002449683e+00
5.240000000000000000e+02,3.415751669100000054e+00,-9.843795179089452896e-01
6.940000000000000000e+02,3.424740489299999968e+00,-1.052375687756947897e+00
3.620000000000000000e+02,3.433729309499999882e+00,-1.017373244174817115e+00
